date,rent,beds,baths,type,rent_category,frequency,furnishing,age_of_listing_in_days,location,city
10/4/2023,75000,1,2,Apartment,Medium,Yearly,Unfurnished,200,Al Raha Beach,Abu Dhabi
10/4/2023,80000,1,2,Apartment,Medium,Yearly,Unfurnished,200,Al Raha Beach,Abu Dhabi
10/4/2023,60000,1,1,Apartment,Low,Yearly,Unfurnished,200,Capital Centre,Abu Dhabi
10/4/2023,85000,3,4,Apartment,Medium,Yearly,Unfurnished,200,Al Khalidiyah,Abu Dhabi
10/4/2023,109000,3,4,Apartment,Medium,Yearly,Unfurnished,200,Defence Street,Abu Dhabi
10/4/2023,99999,3,4,Villa,Medium,Yearly,Unfurnished,200,Al Reef,Abu Dhabi
10/4/2023,355000,3,4,Apartment,High,Yearly,Furnished,200,The Marina,Abu Dhabi
10/4/2023,160000,1,2,Apartment,High,Yearly,Furnished,200,The Marina,Abu Dhabi
10/4/2023,65000,1,2,Apartment,Low,Yearly,Unfurnished,200,Saadiyat Island,Abu Dhabi
10/4/2023,105000,2,4,Apartment,Medium,Yearly,Unfurnished,200,Al Raha Beach,Abu Dhabi
10/4/2023,75000,2,3,Apartment,Medium,Yearly,Unfurnished,200,Al Reem Island,Abu Dhabi
10/4/2023,145000,3,4,Apartment,High,Yearly,Unfurnished,200,Al Reem Island,Abu Dhabi
10/4/2023,155000,3,5,Apartment,High,Yearly,Unfurnished,200,Al Raha Beach,Abu Dhabi
10/4/2023,90000,3,4,Villa,Medium,Yearly,Unfurnished,200,Airport Street,Abu Dhabi
10/4/2023,65000,2,3,Apartment,Low,Yearly,Unfurnished,200,Khalifa City,Abu Dhabi
10/4/2023,524999,4,6,Apartment,High,Yearly,Unfurnished,200,Al Reem Island,Abu Dhabi
10/4/2023,115000,2,4,Apartment,Medium,Yearly,Unfurnished,200,Al Tibbiya,Abu Dhabi
10/4/2023,50000,1,2,Apartment,Low,Yearly,Unfurnished,200,Khalifa City,Abu Dhabi
10/4/2023,42000,1,1,Apartment,Low,Yearly,Unfurnished,200,Khalifa City,Abu Dhabi
10/4/2023,95000,2,2,Apartment,Medium,Yearly,Unfurnished,200,Al Rawdah,Abu Dhabi
10/4/2023,113000,3,5,Apartment,Medium,Yearly,Unfurnished,200,Al Khalidiyah,Abu Dhabi
10/4/2023,200000,3,4,Villa,High,Yearly,Unfurnished,200,Baniyas,Abu Dhabi
10/4/2023,255000,2,3,Apartment,High,Yearly,Furnished,200,The Marina,Abu Dhabi
10/4/2023,105000,3,3,Apartment,Medium,Yearly,Unfurnished,200,Al Reem Island,Abu Dhabi
10/4/2023,45000,0,1,Apartment,Low,Yearly,Unfurnished,200,Saadiyat Island,Abu Dhabi
10/4/2023,70000,3,3,Apartment,Medium,Yearly,Unfurnished,200,Hamdan Street,Abu Dhabi
10/4/2023,90000,4,4,Apartment,Medium,Yearly,Unfurnished,200,Al Nasr Street,Abu Dhabi
10/4/2023,46000,1,1,Apartment,Low,Yearly,Unfurnished,200,Hamdan Street,Abu Dhabi
10/4/2023,150000,3,4,Villa,High,Yearly,Unfurnished,200,Mohammed Bin Zayed City,Abu Dhabi
10/4/2023,65000,1,2,Apartment,Low,Yearly,Unfurnished,200,Al Reem Island,Abu Dhabi
10/4/2023,130000,3,4,Apartment,Medium,Yearly,Unfurnished,200,Al Raha Beach,Abu Dhabi
10/4/2023,135000,3,4,Apartment,Medium,Yearly,Unfurnished,200,Al Khalidiyah,Abu Dhabi
10/4/2023,145000,3,4,Apartment,High,Yearly,Unfurnished,200,Al Khalidiyah,Abu Dhabi
10/4/2023,75000,2,2,Apartment,Medium,Yearly,Unfurnished,200,Hamdan Street,Abu Dhabi
10/4/2023,160000,3,4,Apartment,High,Yearly,Unfurnished,200,Al Khalidiyah,Abu Dhabi
10/4/2023,120000,4,5,Apartment,Medium,Yearly,Unfurnished,200,Al Manaseer,Abu Dhabi
10/4/2023,210000,4,6,Apartment,High,Yearly,Unfurnished,200,Al Khalidiyah,Abu Dhabi
10/4/2023,80000,3,4,Apartment,Medium,Yearly,Unfurnished,200,Al Khalidiyah,Abu Dhabi
10/4/2023,90000,3,5,Apartment,Medium,Yearly,Unfurnished,200,Al Khalidiyah,Abu Dhabi
10/4/2023,95000,3,4,Apartment,Medium,Yearly,Unfurnished,200,Al Khalidiyah,Abu Dhabi
10/4/2023,175000,3,4,Apartment,High,Yearly,Unfurnished,200,Al Raha Beach,Abu Dhabi
10/4/2023,27000,0,1,Apartment,Low,Yearly,Unfurnished,200,Khalifa City,Abu Dhabi
10/4/2023,59999,1,2,Apartment,Low,Yearly,Unfurnished,200,Saadiyat Island,Abu Dhabi
10/4/2023,25000,0,1,Apartment,Low,Yearly,Unfurnished,200,Khalifa City,Abu Dhabi
10/4/2023,80000,2,3,Apartment,Medium,Yearly,Unfurnished,200,Saadiyat Island,Abu Dhabi
10/4/2023,50000,2,3,Apartment,Low,Yearly,Unfurnished,200,Madinat Al Riyadh,Abu Dhabi
10/4/2023,112000,3,5,Apartment,Medium,Yearly,Unfurnished,200,Al Khalidiyah,Abu Dhabi
10/4/2023,150000,3,4,Villa,High,Yearly,Unfurnished,200,Mohammed Bin Zayed City,Abu Dhabi
10/4/2023,27000,1,2,Apartment,Low,Yearly,Unfurnished,200,Al Sawan,Ajman
10/4/2023,33999,2,2,Apartment,Low,Yearly,Unfurnished,200,Al Nuaimiya,Ajman
10/5/2023,140000,4,6,Villa,Medium,Yearly,Unfurnished,199,Mohammed Bin Zayed City,Abu Dhabi
10/5/2023,174999,3,4,Apartment,High,Yearly,Unfurnished,199,Al Reem Island,Abu Dhabi
10/5/2023,44000,1,1,Apartment,Low,Yearly,Unfurnished,199,Khalifa City,Abu Dhabi
10/5/2023,135000,2,3,Apartment,Medium,Yearly,Furnished,199,Corniche Area,Abu Dhabi
10/5/2023,100000,2,4,Apartment,Medium,Yearly,Unfurnished,199,Corniche Area,Abu Dhabi
10/5/2023,75000,2,2,Apartment,Medium,Yearly,Unfurnished,199,Tourist Club Area (TCA),Abu Dhabi
10/5/2023,155000,6,7,Villa,High,Yearly,Unfurnished,199,Mohammed Bin Zayed City,Abu Dhabi
10/5/2023,60000,1,2,Apartment,Low,Yearly,Unfurnished,199,Al Khalidiyah,Abu Dhabi
10/5/2023,58000,2,3,Apartment,Low,Yearly,Unfurnished,199,Electra Street,Abu Dhabi
10/5/2023,70000,3,3,Apartment,Medium,Yearly,Unfurnished,199,Tourist Club Area (TCA),Abu Dhabi
10/5/2023,750000,5,6,Villa,High,Yearly,Furnished,199,Saadiyat Island,Abu Dhabi
10/5/2023,225000,3,4,Apartment,High,Yearly,Unfurnished,199,Al Bateen,Abu Dhabi
10/5/2023,75000,1,2,Apartment,Medium,Yearly,Unfurnished,199,Al Reem Island,Abu Dhabi
10/5/2023,50000,2,2,Apartment,Low,Yearly,Unfurnished,199,Mohammed Bin Zayed City,Abu Dhabi
10/5/2023,58000,1,2,Apartment,Low,Yearly,Unfurnished,199,Al Reem Island,Abu Dhabi
10/5/2023,165000,3,4,Apartment,High,Yearly,Unfurnished,199,Al Reem Island,Abu Dhabi
10/5/2023,120000,4,4,Apartment,Medium,Yearly,Unfurnished,199,Al Manaseer,Abu Dhabi
10/5/2023,85000,2,4,Apartment,Medium,Yearly,Unfurnished,199,Sheikh Khalifa Bin Zayed Street,Abu Dhabi
10/5/2023,44000,1,1,Apartment,Low,Yearly,Unfurnished,199,Khalifa City,Abu Dhabi
10/5/2023,115000,2,3,Apartment,Medium,Yearly,Unfurnished,199,Corniche Area,Abu Dhabi
10/5/2023,160000,5,6,Apartment,High,Yearly,Unfurnished,199,Shakhbout City,Abu Dhabi
10/5/2023,57330,1,2,Apartment,Low,Yearly,Unfurnished,199,Al Raha Beach,Abu Dhabi
10/5/2023,40000,1,1,Apartment,Low,Yearly,Unfurnished,199,Tourist Club Area (TCA),Abu Dhabi
10/5/2023,50000,1,1,Apartment,Low,Yearly,Unfurnished,199,Masdar City,Abu Dhabi
10/5/2023,110000,4,5,Apartment,Medium,Yearly,Unfurnished,199,Electra Street,Abu Dhabi
10/5/2023,140000,3,4,Apartment,Medium,Yearly,Unfurnished,199,Al Reem Island,Abu Dhabi
10/5/2023,134990,3,4,Apartment,Medium,Yearly,Unfurnished,199,Corniche Area,Abu Dhabi
10/5/2023,235000,4,4,Apartment,High,Yearly,Unfurnished,199,Corniche Road,Abu Dhabi
10/5/2023,37999,1,1,Apartment,Low,Yearly,Unfurnished,199,Khalifa City,Abu Dhabi
10/5/2023,145000,3,4,Apartment,High,Yearly,Unfurnished,199,Corniche Area,Abu Dhabi
10/5/2023,155000,3,4,Apartment,High,Yearly,Unfurnished,199,Al Raha Beach,Abu Dhabi
10/5/2023,100800,2,4,Apartment,Medium,Yearly,Unfurnished,199,Corniche Area,Abu Dhabi
10/5/2023,70000,1,2,Apartment,Medium,Yearly,Unfurnished,199,Corniche Area,Abu Dhabi
10/5/2023,45000,2,2,Apartment,Low,Yearly,Unfurnished,199,Mohammed Bin Zayed City,Abu Dhabi
10/5/2023,88000,2,4,Apartment,Medium,Yearly,Unfurnished,199,Saadiyat Island,Abu Dhabi
10/5/2023,48000,0,1,Apartment,Low,Yearly,Unfurnished,199,Al Reem Island,Abu Dhabi
10/5/2023,59997,1,1,Apartment,Low,Yearly,Unfurnished,199,Al Reem Island,Abu Dhabi
10/5/2023,80000,2,3,Apartment,Medium,Yearly,Unfurnished,199,Al Reef,Abu Dhabi
10/5/2023,85000,2,2,Apartment,Medium,Yearly,Unfurnished,199,Yas Island,Abu Dhabi
10/5/2023,40000,1,1,Apartment,Low,Yearly,Unfurnished,199,Khalifa City,Abu Dhabi
10/5/2023,30000,2,2,Apartment,Low,Yearly,Unfurnished,199,Emirates City,Ajman
10/6/2023,175000,4,5,Townhouse,High,Yearly,Unfurnished,198,Al Raha Gardens,Abu Dhabi
10/6/2023,195000,4,5,Villa,High,Yearly,Unfurnished,198,Al Raha Gardens,Abu Dhabi
10/6/2023,175000,4,5,Apartment,High,Yearly,Unfurnished,198,Al Raha Beach,Abu Dhabi
10/6/2023,21000,0,1,Apartment,Low,Yearly,Unfurnished,198,Al Shamkha,Abu Dhabi
10/6/2023,120000,2,3,Apartment,Medium,Yearly,Unfurnished,198,Al Reem Island,Abu Dhabi
10/6/2023,65000,3,3,Apartment,Low,Yearly,Unfurnished,198,Al Shamkha,Abu Dhabi
10/6/2023,100000,4,5,Apartment,Medium,Yearly,Unfurnished,198,Al Mushrif,Abu Dhabi
10/6/2023,80000,2,2,Apartment,Medium,Yearly,Unfurnished,198,Al Raha Beach,Abu Dhabi
10/6/2023,150000,2,3,Apartment,High,Yearly,Furnished,198,Tourist Club Area (TCA),Abu Dhabi
10/6/2023,125000,2,3,Apartment,Medium,Yearly,Unfurnished,198,Al Reem Island,Abu Dhabi
10/6/2023,75000,2,3,Apartment,Medium,Yearly,Unfurnished,198,Al Rawdah,Abu Dhabi
10/6/2023,90000,3,4,Apartment,Medium,Yearly,Unfurnished,198,Al Khalidiyah,Abu Dhabi
10/6/2023,115000,2,4,Apartment,Medium,Yearly,Unfurnished,198,Corniche Area,Abu Dhabi
10/6/2023,21000,0,1,Apartment,Low,Yearly,Unfurnished,198,Al Shamkha,Abu Dhabi
10/6/2023,17000,0,1,Apartment,Low,Yearly,Unfurnished,198,Khalifa City,Abu Dhabi
10/6/2023,105000,3,4,Apartment,Medium,Yearly,Unfurnished,198,Corniche Area,Abu Dhabi
10/6/2023,72000,2,2,Apartment,Medium,Yearly,Unfurnished,198,Hamdan Street,Abu Dhabi
10/7/2023,135000,3,4,Apartment,Medium,Yearly,Unfurnished,197,Al Khalidiyah,Abu Dhabi
10/7/2023,220000,3,5,Apartment,High,Yearly,Unfurnished,197,Corniche Area,Abu Dhabi
10/7/2023,170000,4,6,Villa,High,Yearly,Unfurnished,197,Al Khalidiyah,Abu Dhabi
10/7/2023,75000,2,3,Apartment,Medium,Yearly,Unfurnished,197,Al Reem Island,Abu Dhabi
10/7/2023,65000,1,2,Apartment,Low,Yearly,Furnished,197,Saadiyat Island,Abu Dhabi
10/7/2023,26000,0,1,Apartment,Low,Yearly,Unfurnished,197,Khalifa City,Abu Dhabi
10/7/2023,50000,2,2,Apartment,Low,Yearly,Unfurnished,197,Airport Street,Abu Dhabi
10/7/2023,100000,4,4,Apartment,Medium,Yearly,Unfurnished,197,Al Najda Street,Abu Dhabi
10/7/2023,55000,2,2,Apartment,Low,Yearly,Unfurnished,197,Mohammed Bin Zayed City,Abu Dhabi
10/7/2023,30000,0,1,Apartment,Low,Yearly,Unfurnished,197,Khalifa City,Abu Dhabi
10/7/2023,45000,2,2,Apartment,Low,Yearly,Unfurnished,197,Mohammed Bin Zayed City,Abu Dhabi
10/7/2023,220000,6,10,Villa,High,Yearly,Unfurnished,197,Shakhbout City,Abu Dhabi
10/7/2023,65000,3,3,Apartment,Low,Yearly,Unfurnished,197,Airport Street,Abu Dhabi
10/7/2023,80000,1,3,Apartment,Medium,Yearly,Unfurnished,197,Corniche Area,Abu Dhabi
10/7/2023,26000,0,1,Apartment,Low,Yearly,Unfurnished,197,Khalifa City,Abu Dhabi
10/7/2023,52000,2,2,Apartment,Low,Yearly,Unfurnished,197,Hamdan Street,Abu Dhabi
10/7/2023,130000,3,3,Penthouse,Medium,Yearly,Unfurnished,197,Tourist Club Area (TCA),Abu Dhabi
10/7/2023,50000,2,2,Apartment,Low,Yearly,Unfurnished,197,Tourist Club Area (TCA),Abu Dhabi
10/7/2023,60000,3,3,Apartment,Low,Yearly,Unfurnished,197,Madinat Al Riyadh,Abu Dhabi
10/7/2023,14000,0,1,Apartment,Low,Yearly,Unfurnished,197,Al Rawda,Ajman
10/8/2023,250000,7,8,Villa,High,Yearly,Unfurnished,196,Khalifa City,Abu Dhabi
10/8/2023,39999,0,1,Apartment,Low,Yearly,Unfurnished,196,Al Reef,Abu Dhabi
10/8/2023,62999,1,2,Apartment,Low,Yearly,Unfurnished,196,Rawdhat Abu Dhabi,Abu Dhabi
10/8/2023,69999,1,2,Apartment,Medium,Yearly,Unfurnished,196,Al Reem Island,Abu Dhabi
10/8/2023,48000,1,1,Apartment,Low,Yearly,Furnished,196,Khalifa City,Abu Dhabi
10/8/2023,79999,2,3,Apartment,Medium,Yearly,Unfurnished,196,Al Reem Island,Abu Dhabi
10/8/2023,84999,2,4,Apartment,Medium,Yearly,Unfurnished,196,Rawdhat Abu Dhabi,Abu Dhabi
10/8/2023,84999,4,3,Apartment,Medium,Yearly,Unfurnished,196,Madinat Al Riyadh,Abu Dhabi
10/8/2023,37000,1,1,Apartment,Low,Yearly,Unfurnished,196,Khalifa City,Abu Dhabi
10/8/2023,85000,2,4,Apartment,Medium,Yearly,Unfurnished,196,Danet Abu Dhabi,Abu Dhabi
10/8/2023,65000,1,2,Apartment,Low,Yearly,Unfurnished,196,Al Raha Beach,Abu Dhabi
10/8/2023,45000,1,1,Apartment,Low,Yearly,Unfurnished,196,Khalifa City,Abu Dhabi
10/8/2023,23000,0,1,Apartment,Low,Yearly,Unfurnished,196,Madinat Al Riyadh,Abu Dhabi
10/8/2023,23000,0,1,Apartment,Low,Yearly,Unfurnished,196,Khalifa City,Abu Dhabi
10/8/2023,38000,1,1,Apartment,Low,Yearly,Unfurnished,196,Khalifa City,Abu Dhabi
10/8/2023,27000,0,1,Apartment,Low,Yearly,Unfurnished,196,Khalifa City,Abu Dhabi
10/8/2023,38000,1,1,Apartment,Low,Yearly,Unfurnished,196,Khalifa City,Abu Dhabi
10/8/2023,12000,0,1,Apartment,Low,Yearly,Unfurnished,196,Shakhbout City,Abu Dhabi
10/8/2023,150000,5,6,Villa,High,Yearly,Unfurnished,196,Khalifa City,Abu Dhabi
10/8/2023,99999,2,4,Apartment,Medium,Yearly,Unfurnished,196,Al Raha Beach,Abu Dhabi
10/9/2023,48000,0,1,Apartment,Low,Yearly,Unfurnished,195,Danet Abu Dhabi,Abu Dhabi
10/9/2023,145000,5,5,Villa,High,Yearly,Unfurnished,195,Shakhbout City,Abu Dhabi
10/9/2023,33000,1,1,Apartment,Low,Yearly,Unfurnished,195,Khalifa City,Abu Dhabi
10/9/2023,120000,2,3,Apartment,Medium,Yearly,Unfurnished,195,Corniche Road,Abu Dhabi
10/9/2023,105000,2,3,Apartment,Medium,Yearly,Unfurnished,195,Al Markaziya,Abu Dhabi
10/9/2023,185000,4,5,Townhouse,High,Yearly,Unfurnished,195,Al Raha Gardens,Abu Dhabi
10/9/2023,21999,0,1,Apartment,Low,Yearly,Unfurnished,195,Shakhbout City,Abu Dhabi
10/9/2023,38400,0,1,Apartment,Low,Yearly,Unfurnished,195,Al Muroor,Abu Dhabi
10/9/2023,243000,3,4,Apartment,High,Yearly,Furnished,195,Corniche Road,Abu Dhabi
10/9/2023,189990,3,4,Apartment,High,Yearly,Unfurnished,195,Corniche Road,Abu Dhabi
10/9/2023,170000,3,5,Apartment,High,Yearly,Unfurnished,195,Al Markaziya,Abu Dhabi
10/9/2023,168000,3,5,Apartment,High,Yearly,Unfurnished,195,Al Markaziya,Abu Dhabi
10/9/2023,155000,3,5,Apartment,High,Yearly,Unfurnished,195,Al Markaziya,Abu Dhabi
10/9/2023,270000,3,4,Villa,High,Yearly,Unfurnished,195,Yas Island,Abu Dhabi
10/9/2023,117000,2,4,Apartment,Medium,Yearly,Unfurnished,195,Al Markaziya,Abu Dhabi
10/9/2023,80000,1,2,Apartment,Medium,Yearly,Unfurnished,195,Al Markaziya,Abu Dhabi
10/9/2023,90000,1,1,Apartment,Medium,Yearly,Unfurnished,195,Corniche Road,Abu Dhabi
10/9/2023,87000,1,2,Apartment,Medium,Yearly,Unfurnished,195,Al Markaziya,Abu Dhabi
10/9/2023,180000,5,9,Villa,High,Yearly,Unfurnished,195,Mohammed Bin Zayed City,Abu Dhabi
10/9/2023,33000,0,1,Apartment,Low,Yearly,Furnished,195,Khalifa City,Abu Dhabi
10/9/2023,140000,4,4,Villa,Medium,Yearly,Unfurnished,195,Mohammed Bin Zayed City,Abu Dhabi
10/9/2023,100000,4,5,Apartment,Medium,Yearly,Unfurnished,195,Al Najda Street,Abu Dhabi
10/9/2023,150000,4,5,Villa,High,Yearly,Unfurnished,195,Khalifa City,Abu Dhabi
10/9/2023,110000,4,4,Apartment,Medium,Yearly,Unfurnished,195,Tourist Club Area (TCA),Abu Dhabi
10/9/2023,37000,1,1,Apartment,Low,Yearly,Unfurnished,195,Khalifa City,Abu Dhabi
10/9/2023,210000,5,7,Villa,High,Yearly,Unfurnished,195,Al Nahyan,Abu Dhabi
10/9/2023,26000,0,1,Apartment,Low,Yearly,Unfurnished,195,Khalifa City,Abu Dhabi
10/9/2023,33000,1,1,Apartment,Low,Yearly,Unfurnished,195,Shakhbout City,Abu Dhabi
10/9/2023,145000,3,5,Apartment,High,Yearly,Unfurnished,195,Al Raha Beach,Abu Dhabi
10/9/2023,43000,1,2,Apartment,Low,Yearly,Unfurnished,195,Khalifa City,Abu Dhabi
10/9/2023,55000,2,2,Apartment,Low,Yearly,Unfurnished,195,Al Khalidiyah,Abu Dhabi
10/9/2023,27000,0,1,Apartment,Low,Yearly,Unfurnished,195,Khalifa City,Abu Dhabi
10/9/2023,105000,2,4,Apartment,Medium,Yearly,Unfurnished,195,Al Raha Beach,Abu Dhabi
10/9/2023,33000,0,1,Apartment,Low,Yearly,Unfurnished,195,Khalifa City,Abu Dhabi
10/9/2023,24000,0,1,Apartment,Low,Yearly,Unfurnished,195,Khalifa City,Abu Dhabi
10/9/2023,40000,2,2,Apartment,Low,Yearly,Unfurnished,195,Mohammed Bin Zayed City,Abu Dhabi
10/9/2023,99999,2,3,Apartment,Medium,Yearly,Unfurnished,195,Al Raha Beach,Abu Dhabi
10/9/2023,185000,3,5,Apartment,High,Yearly,Unfurnished,195,Al Matar,Abu Dhabi
10/9/2023,27000,0,1,Apartment,Low,Yearly,Unfurnished,195,Khalifa City,Abu Dhabi
10/9/2023,144999,2,3,Apartment,High,Yearly,Unfurnished,195,Tourist Club Area (TCA),Abu Dhabi
10/9/2023,70000,3,3,Apartment,Medium,Yearly,Unfurnished,195,Al Khalidiyah,Abu Dhabi
10/9/2023,52000,1,2,Apartment,Low,Yearly,Unfurnished,195,Al Raha Beach,Abu Dhabi
10/9/2023,57000,1,2,Apartment,Low,Yearly,Unfurnished,195,Al Rawdah,Abu Dhabi
10/9/2023,52000,2,3,Apartment,Low,Yearly,Unfurnished,195,Al Khalidiyah,Abu Dhabi
10/9/2023,330000,4,5,Townhouse,High,Yearly,Unfurnished,195,Yas Island,Abu Dhabi
10/9/2023,130000,5,7,Villa,Medium,Yearly,Unfurnished,195,Al Rahba,Abu Dhabi
10/9/2023,110000,2,3,Apartment,Medium,Yearly,Furnished,195,Al Reem Island,Abu Dhabi
10/9/2023,24000,0,1,Apartment,Low,Yearly,Unfurnished,195,Khalifa City,Abu Dhabi
10/9/2023,92000,1,2,Apartment,Medium,Yearly,Furnished,195,Corniche Area,Abu Dhabi
10/9/2023,210000,5,6,Villa,High,Yearly,Unfurnished,195,Sas Al Nakhl Village,Abu Dhabi
10/9/2023,165000,6,6,Villa,High,Yearly,Unfurnished,195,Al Bahia,Abu Dhabi
10/9/2023,30000,0,1,Apartment,Low,Yearly,Furnished,195,Al Muroor,Abu Dhabi
10/9/2023,150000,5,6,Villa,High,Yearly,Unfurnished,195,Al Reef,Abu Dhabi
10/9/2023,32000,2,2,Apartment,Low,Yearly,Unfurnished,195,Al Hamidiyah,Ajman
10/10/2023,63000,2,2,Apartment,Low,Yearly,Unfurnished,194,Electra Street,Abu Dhabi
10/10/2023,90000,1,2,Apartment,Medium,Yearly,Unfurnished,194,Corniche Road,Abu Dhabi
10/10/2023,138000,1,2,Apartment,Medium,Yearly,Furnished,194,Corniche Road,Abu Dhabi
10/10/2023,190000,3,4,Apartment,High,Yearly,Unfurnished,194,Al Reem Island,Abu Dhabi
10/10/2023,108000,1,2,Apartment,Medium,Yearly,Furnished,194,Saadiyat Island,Abu Dhabi
10/10/2023,70000,2,4,Apartment,Medium,Yearly,Unfurnished,194,Airport Street,Abu Dhabi
10/10/2023,65000,1,2,Apartment,Low,Yearly,Unfurnished,194,Al Reem Island,Abu Dhabi
10/10/2023,60000,3,3,Apartment,Low,Yearly,Unfurnished,194,Al Khalidiyah,Abu Dhabi
10/10/2023,140000,5,5,Villa,Medium,Yearly,Unfurnished,194,Khalifa City,Abu Dhabi
10/10/2023,70000,3,3,Apartment,Medium,Yearly,Unfurnished,194,Al Khalidiyah,Abu Dhabi
10/10/2023,137000,3,4,Apartment,Medium,Yearly,Unfurnished,194,Al Reem Island,Abu Dhabi
10/10/2023,36000,1,1,Apartment,Low,Yearly,Unfurnished,194,Khalifa City,Abu Dhabi
10/10/2023,250000,4,5,Apartment,High,Yearly,Unfurnished,194,Al Zahiyah,Abu Dhabi
10/10/2023,600000,11,11,Villa,High,Yearly,Unfurnished,194,Al Bateen,Abu Dhabi
10/10/2023,60000,2,2,Apartment,Low,Yearly,Unfurnished,194,Al Muroor,Abu Dhabi
10/10/2023,85000,4,5,Apartment,Medium,Yearly,Unfurnished,194,Tourist Club Area (TCA),Abu Dhabi
10/10/2023,150000,7,6,Villa,High,Yearly,Unfurnished,194,Al Muroor,Abu Dhabi
10/10/2023,250000,4,5,Apartment,High,Yearly,Unfurnished,194,Tourist Club Area (TCA),Abu Dhabi
10/10/2023,280000,5,6,Townhouse,High,Yearly,Unfurnished,194,Al Raha Beach,Abu Dhabi
10/10/2023,108000,1,2,Apartment,Medium,Yearly,Furnished,194,Saadiyat Island,Abu Dhabi
10/10/2023,90000,3,4,Apartment,Medium,Yearly,Unfurnished,194,Madinat Al Riyadh,Abu Dhabi
10/10/2023,42000,2,2,Apartment,Low,Yearly,Unfurnished,194,Mohammed Bin Zayed City,Abu Dhabi
10/10/2023,165000,3,4,Apartment,High,Yearly,Unfurnished,194,Corniche Area,Abu Dhabi
10/10/2023,75000,2,3,Apartment,Medium,Yearly,Unfurnished,194,Madinat Zayed,Abu Dhabi
10/10/2023,63000,1,2,Apartment,Low,Yearly,Unfurnished,194,Rawdhat Abu Dhabi,Abu Dhabi
10/10/2023,85000,3,3,Apartment,Medium,Yearly,Unfurnished,194,Khalifa City,Abu Dhabi
10/10/2023,52000,2,2,Apartment,Low,Yearly,Unfurnished,194,Mohammed Bin Zayed City,Abu Dhabi
10/10/2023,30000,1,1,Apartment,Low,Yearly,Unfurnished,194,Mohammed Bin Zayed City,Abu Dhabi
10/10/2023,150000,3,3,Apartment,High,Yearly,Furnished,194,Capital Centre,Abu Dhabi
10/10/2023,110000,3,4,Villa,Medium,Yearly,Unfurnished,194,Al Reef,Abu Dhabi
10/10/2023,28000,0,1,Apartment,Low,Yearly,Unfurnished,194,Mohammed Bin Zayed City,Abu Dhabi
10/10/2023,38000,2,2,Apartment,Low,Yearly,Unfurnished,194,Al Nuaimiya,Ajman
10/10/2023,25000,1,2,Apartment,Low,Yearly,Unfurnished,194,Al Rashidiya,Ajman
10/11/2023,175000,4,7,Villa,High,Yearly,Unfurnished,193,Al Raha Gardens,Abu Dhabi
10/11/2023,150000,3,5,Villa,High,Yearly,Unfurnished,193,Sas Al Nakhl Village,Abu Dhabi
10/11/2023,150000,1,2,Apartment,High,Yearly,Furnished,193,The Marina,Abu Dhabi
10/11/2023,57000,1,2,Apartment,Low,Yearly,Unfurnished,193,Al Reem Island,Abu Dhabi
10/11/2023,180000,1,2,Apartment,High,Yearly,Unfurnished,193,Saadiyat Island,Abu Dhabi
10/11/2023,161000,2,3,Apartment,High,Yearly,Unfurnished,193,Saadiyat Island,Abu Dhabi
10/11/2023,77000,1,2,Apartment,Medium,Yearly,Unfurnished,193,Saadiyat Island,Abu Dhabi
10/11/2023,79999,1,2,Apartment,Medium,Yearly,Unfurnished,193,Al Markaziya,Abu Dhabi
10/11/2023,84999,2,4,Apartment,Medium,Yearly,Unfurnished,193,Al Reem Island,Abu Dhabi
10/11/2023,220000,3,3,Apartment,High,Yearly,Unfurnished,193,Al Reem Island,Abu Dhabi
10/11/2023,119999,2,4,Apartment,Medium,Yearly,Unfurnished,193,Corniche Area,Abu Dhabi
10/11/2023,125000,2,3,Apartment,Medium,Yearly,Unfurnished,193,Al Raha Beach,Abu Dhabi
10/11/2023,710000,6,7,Apartment,High,Yearly,Unfurnished,193,Al Reem Island,Abu Dhabi
10/11/2023,140000,4,5,Apartment,Medium,Yearly,Unfurnished,193,Al Bateen,Abu Dhabi
10/11/2023,84999,3,4,Apartment,Medium,Yearly,Unfurnished,193,Al Khalidiyah,Abu Dhabi
10/11/2023,140000,3,4,Apartment,Medium,Yearly,Unfurnished,193,Al Nahyan,Abu Dhabi
10/11/2023,114999,2,3,Apartment,Medium,Yearly,Unfurnished,193,Corniche Area,Abu Dhabi
10/11/2023,74999,1,2,Apartment,Medium,Yearly,Unfurnished,193,Al Maryah Island,Abu Dhabi
10/11/2023,125000,2,4,Apartment,Medium,Yearly,Unfurnished,193,Tourist Club Area (TCA),Abu Dhabi
10/11/2023,119999,3,3,Apartment,Medium,Yearly,Unfurnished,193,Al Reem Island,Abu Dhabi
10/11/2023,56999,1,2,Apartment,Low,Yearly,Unfurnished,193,Al Reem Island,Abu Dhabi
10/11/2023,59999,2,2,Apartment,Low,Yearly,Unfurnished,193,Electra Street,Abu Dhabi
10/11/2023,135000,2,4,Apartment,Medium,Yearly,Unfurnished,193,Al Reem Island,Abu Dhabi
10/11/2023,100000,2,4,Apartment,Medium,Yearly,Unfurnished,193,Al Raha Beach,Abu Dhabi
10/11/2023,129990,2,3,Apartment,Medium,Yearly,Unfurnished,193,Al Bateen,Abu Dhabi
